"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pbqc","treatment1","treatment2","pooled_R1.mzXML","pooled_R2.mzXML","Pooled_R3.mzXML","Treatment1_R1.mzXML","Treatment1_R2.mzXML","Treatment1_R3.mzXML","Treatment2_R1.mzXML","Treatment2_R2.mzXML","Treatment2_R3.mzXML","isotopes","adduct","pcgroup"
"7319",386.938872751747,386.938802871025,386.939862638839,16.2183947735526,16.1986564405075,16.2803807529686,4,1,2,1,1082,1159,1152,1229,1178,1174,1260,1176,1051,"[4][M+2]-","","69"
"7320",830.757023500084,830.757023500084,830.757023500084,16.1986564405075,16.1986564405075,16.1986564405075,1,0,0,1,1063,929,1111,877,724,1067,1113,1004,1058,"[24][M+2]-","","69"
"7321",880.295839824029,880.295839824029,880.295839824029,16.1986564405075,16.1986564405075,16.1986564405075,1,0,0,1,1021,1065,1144,987,1066,1067,1345,1251,1165,"","","69"
"7322",921.267333403297,921.266520492564,921.26808719851,16.152872468608,16.1183262382994,16.1986564405075,3,1,0,2,1142,1042,1254,906,919,1138,1184,1107,1141,"[1382][M]2-","","69"
"7323",966.732923468232,966.731200969249,966.737498138784,16.152872468608,16.1183262382994,16.1986564405075,3,1,0,2,1153,1109,1296,881,752,1088,1131,1057,1124,"[38][M+2]-","","69"
"7324",1152.73906691469,1152.73906691469,1152.73906691469,16.1986564405075,16.1986564405075,16.1986564405075,1,0,0,1,1067,1027,1022,972,968,962,1196,979,982,"[53][M+3]-","","69"
"7325",1166.74343486068,1166.74037269535,1166.74646463984,16.152872468608,16.1183262382994,16.1986564405075,3,1,0,2,2124,1873,1619,2116,1945,1880,1891,1888,1715,"[1383][M]-","","69"
"7326",434.867470875248,434.867470875248,434.867470875248,94.4267312549923,94.4267312549923,94.4267312549923,1,0,0,1,374,419,408,230,265,485,1520,288,362,"","","104"
"7327",532.86918610884,532.86918610884,532.86918610884,94.4267312549923,94.4267312549923,94.4267312549923,1,0,0,1,948,733,800,490,482,758,1429,1045,1102,"","","104"
"7328",392.884199505739,392.884199505739,392.884199505739,94.4267312549923,94.4267312549923,94.4267312549923,1,0,0,1,479,432,393,285,333,387,1943,393,316,"","","104"
"7329",258.916805109793,258.916805109793,258.916805109793,98.4372684700989,98.4372684700989,98.4372684700989,1,0,0,1,307,273,287,227,183,271,1615,287,230,"","","104"
"7330",440.884847481041,440.884847481041,440.884847481041,96.4315066890467,96.4315066890467,96.4315066890467,1,0,0,1,577,493,541,411,505,558,1546,479,456,"","","104"
"7331",306.905315231293,306.905315231293,306.905315231293,96.4315066890467,96.4315066890467,96.4315066890467,1,0,0,1,558,521,490,623,520,461,1343,776,382,"[57][M+2]-","","104"
"7332",326.902556975997,326.902556975997,326.902556975997,98.4372684700989,98.4372684700989,98.4372684700989,1,0,0,1,520,426,493,378,327,597,2171,488,421,"","","104"
"7333",305.910941987354,305.910941987354,305.910941987354,94.4267312549923,94.4267312549923,94.4267312549923,1,0,0,1,340,259,303,227,167,199,1746,386,337,"[57][M+1]-","","104"
"7334",394.88988371853,394.88988371853,394.88988371853,96.4315066890467,96.4315066890467,96.4315066890467,1,0,0,1,1027,806,922,619,670,1230,3490,866,798,"","","104"
"7335",358.840737121773,358.839735501473,358.841738742074,104.503865557155,104.454461920915,104.553269193396,2,0,1,1,956,1017,1063,1337,990,452,1431,1193,839,"","","104"
"7336",164.944885247423,164.94372275354,164.947791975095,104.454461920915,104.013938454496,104.55441783505,5,2,1,2,1098,1187,1213,753,994,1140,1359,1090,1120,"","","104"
"7337",316.948640760334,316.947198599586,316.948727681482,98.4372684700989,98.3486064748883,98.461789143143,3,1,1,1,9797,9032,9334,12774,11062,5960,7862,12396,6602,"","","104"
"7338",336.85925237445,336.859206531417,336.859298217483,103.501493227371,100.44201507585,106.560971378891,2,0,1,1,1004,1163,1158,1216,1063,901,1825,1040,901,"","","104"
"7339",112.985340347043,112.985291358604,112.985389335483,98.483715713284,98.4372684700989,98.5301629564691,2,0,1,1,6213,6837,6476,7647,7172,6497,5970,6689,5533,"","","104"
"7340",194.928629939253,194.927961221133,194.930965720594,106.416112041311,106.003636697807,106.519474622997,4,2,1,1,1112,1453,1352,994,1020,1229,3231,602,1012,"","","176"
"7341",255.050731719708,255.050731719708,255.050731719708,220.777847463096,220.777847463096,220.777847463096,1,0,0,1,518,481,520,189,212,168,1264,783,706,"","","134"
"7342",408.090082836653,408.090082836653,408.090082836653,226.795593636926,226.795593636926,226.795593636926,1,0,0,1,754,537,653,145,189,192,1148,1059,938,"[64][M+1]-","","134"
"7343",190.92862468045,190.92862468045,190.92862468045,96.4315066890467,96.4315066890467,96.4315066890467,1,0,0,1,671,739,705,561,512,537,5527,742,582,"","","104"
"7344",1300.19993117503,1300.19993117503,1300.19993117503,272.92134414282,272.92134414282,272.92134414282,1,0,0,1,1051,917,1026,531,401,487,1280,946,867,"[68][M+1]-","","21"
"7345",1201.22395298858,1201.22395298858,1201.22395298858,272.92134414282,272.92134414282,272.92134414282,1,0,0,1,1069,1051,987,455,465,826,1118,975,930,"","","21"
"7346",344.036886471087,344.036168874893,344.037249319534,276.979677812489,276.859749679721,277.213059308238,4,0,3,1,1044,968,1047,1169,1242,1309,1230,947,616,"","","90"
"7347",612.131654612446,612.131654612446,612.131654612446,272.92134414282,272.92134414282,272.92134414282,1,0,0,1,657,579,653,261,281,306,1207,1039,915,"[124][M+3]-","","21"
"7348",1019.17155779549,1019.17155779549,1019.17155779549,296.987487114693,296.987487114693,296.987487114693,1,0,0,1,1014,797,875,543,519,554,1158,991,751,"","","50"
"7349",728.652359359516,728.652359359516,728.652359359516,250.860393752423,250.860393752423,250.860393752423,1,0,0,1,983,1020,1019,0,0,0,2175,2134,1694,"[1193][M+1]2-","","208"
"7350",803.114112177384,803.114112177384,803.114112177384,272.92134414282,272.92134414282,272.92134414282,1,0,0,1,855,753,754,438,352,471,1194,944,982,"","","21"
"7351",803.137543332557,803.137543332557,803.137543332557,158.605932304703,158.605932304703,158.605932304703,1,0,0,1,181,187,205,126,127,155,284,293,202,"","","244"
"7352",803.12164157301,803.12164157301,803.12164157301,216.767674360848,216.767674360848,216.767674360848,1,0,0,1,202,205,216,164,129,173,317,263,263,"","","134"
"7353",497.06968314118,497.06968314118,497.06968314118,343.111095142372,343.111095142372,343.111095142372,1,0,0,1,595,458,520,284,210,185,1214,781,647,"","","249"
"7354",496.565482842097,496.565482842097,496.565482842097,343.111095142372,343.111095142372,343.111095142372,1,0,0,1,1205,1003,1092,440,431,337,2368,1903,1578,"","","249"
"7355",319.045946270094,319.045946270094,319.045946270094,345.118518564213,345.118518564213,345.118518564213,1,0,0,1,1021,881,916,479,484,459,1692,1564,1405,"","","249"
"7356",694.134389649237,694.134389649237,694.134389649237,383.216909606358,383.216909606358,383.216909606358,1,0,0,1,891,823,1028,742,713,569,1622,750,826,"","","296"
"7357",315.071931179738,315.071931179738,315.071931179738,325.064140098966,325.064140098966,325.064140098966,1,0,0,1,963,721,853,0,0,0,1903,1945,1789,"","","439"
"7358",313.057485781745,313.057485781745,313.057485781745,397.254192025048,397.254192025048,397.254192025048,1,0,0,1,414,361,457,150,200,146,1249,410,392,"","","214"
"7359",707.15834226469,707.15834226469,707.15834226469,367.176751570513,367.176751570513,367.176751570513,1,0,0,1,686,641,635,340,314,288,1289,726,707,"","","230"
"7360",707.160338537285,707.160338537285,707.160338537285,431.339438185134,431.339438185134,431.339438185134,1,0,0,1,203,165,217,0,0,0,325,248,299,"","","128"
"7361",727.146135611111,727.146135611111,727.146135611111,385.224125632585,385.224125632585,385.224125632585,1,0,0,1,709,617,611,220,238,265,1190,1026,979,"","","296"
"7362",977.14618291635,977.14618291635,977.14618291635,341.10666899007,341.10666899007,341.10666899007,1,0,0,1,1371,1262,1229,259,300,134,2900,2122,1921,"","","127"
"7363",1107.6902906862,1107.6902906862,1107.6902906862,457.404144420635,457.404144420635,457.404144420635,1,0,0,1,987,841,871,704,748,557,1360,875,813,"[88][M+1]2-","","52"
"7364",1202.73405945126,1202.73405945126,1202.73405945126,457.404144420635,457.404144420635,457.404144420635,1,0,0,1,807,704,702,442,403,344,1302,1040,1011,"","","52"
"7365",657.620417253726,657.620228136234,657.620606371217,525.565023678573,525.557960679221,525.572086677925,2,1,0,1,1633,1473,1498,1927,1773,1720,1199,935,852,"","","5"
"7366",657.819834059294,657.819834059294,657.819834059294,525.572086677925,525.572086677925,525.572086677925,1,0,0,1,1587,0,0,1950,0,0,1223,0,657,"","","432"
"7367",435.092203231844,435.092203231844,435.092203231844,505.522553950841,505.522553950841,505.522553950841,1,0,0,1,1428,1261,1240,301,272,286,3342,1897,1983,"","","188"
"7368",537.122845007466,537.121811282294,537.123878732639,554.097751060006,553.640233915869,554.555268204142,2,0,0,2,824,765,798,249,218,292,1484,1461,1360,"","","223"
"7369",157.051139095491,157.050797569816,157.051780938296,519.540923626688,515.656818646668,520.408688601679,7,2,3,2,1948,1815,1884,1836,2022,2265,1770,1935,1707,"","","5"
"7370",382.033974255938,382.033822142469,382.034963001045,508.113213571232,507.399245109458,509.531435793566,3,0,2,1,1236,1032,1216,1422,1661,1915,763,779,471,"","","188"
"7371",480.068912429788,480.068872726874,480.070394157146,479.394209197652,477.994984882613,479.742306266447,4,1,2,1,5354,4340,4511,3208,2806,2325,8785,6591,5839,"","","133"
"7372",623.146433660224,623.146433660224,623.146433660224,577.702488451035,577.702488451035,577.702488451035,1,0,0,1,387,354,413,153,137,158,1649,313,422,"[128][M+2]-","","179"
"7373",497.118665641892,497.118665641892,497.118665641892,561.660549284499,561.660549284499,561.660549284499,1,0,0,1,843,739,694,448,459,402,1228,1076,950,"","","223"
"7374",913.181047789643,913.181047789643,913.181047789643,483.46731289959,483.46731289959,483.46731289959,1,0,0,1,1061,874,917,154,131,159,1819,1722,1581,"","","133"
"7375",978.205310410818,978.205310410818,978.205310410818,613.793737224138,613.793737224138,613.793737224138,1,0,0,1,5861,5082,5253,4386,3933,4671,2511,2231,1944,"","","16"
"7376",315.108771564102,315.107428982996,315.109354591442,573.624844143506,571.338351647658,574.643332250186,6,1,3,2,2972,2705,2747,848,742,838,4983,5141,4418,"[1384][M]-","","778"
"7377",593.690423531774,593.690423531774,593.690423531774,615.800817788902,615.800817788902,615.800817788902,1,0,0,1,711,661,638,308,266,314,1047,950,864,"","","16"
"7378",457.076811565301,457.076811565301,457.076811565301,579.707623353601,579.707623353601,579.707623353601,1,0,0,1,641,609,592,166,161,119,2335,333,583,"","","179"
"7379",417.07608025952,417.07608025952,417.07608025952,653.893051699901,653.893051699901,653.893051699901,1,0,0,1,553,0,0,0,0,0,1206,812,798,"","","36"
"7380",771.177953423568,771.177953423568,771.177953423568,653.893051699901,653.893051699901,653.893051699901,1,0,0,1,895,810,758,351,294,391,1294,1264,1165,"","","36"
"7381",775.18466406607,775.18466406607,775.18466406607,629.835108328351,629.835108328351,629.835108328351,1,0,0,1,674,579,651,245,214,272,1211,1239,1120,"","","156"
"7382",769.193635133748,769.193199539134,769.194070728362,612.300365450148,611.789648791509,612.811082108786,2,0,0,2,3255,2103,2255,1026,882,1008,3501,3451,3139,"","","16"
"7383",393.055375212419,393.055375212419,393.055375212419,675.945618378965,675.945618378965,675.945618378965,1,0,0,1,403,420,427,148,104,112,1725,630,525,"","","68"
"7384",488.56674262563,488.565743708509,488.567741542751,556.106132243834,555.646299942913,556.565964544754,2,0,0,2,624,548,593,114,157,0,1427,984,869,"[1385][M+1]2-","","223"
"7385",441.078907766567,441.078907766567,441.078907766567,577.702488451035,577.702488451035,577.702488451035,1,0,0,1,1063,885,984,521,567,586,3819,903,975,"","","179"
"7386",441.079818314648,441.079818314648,441.079818314648,679.953677823502,679.953677823502,679.953677823502,1,0,0,1,798,683,637,437,384,312,1554,835,921,"","","68"
"7387",488.06690817834,488.066437868308,488.067378488371,556.106132243834,555.646299942913,556.565964544754,2,0,0,2,1125,1042,1081,279,311,159,2679,2123,1658,"[1385][M]2-","","223"
"7388",461.104971065135,461.104971065135,461.104971065135,681.958166816444,681.958166816444,681.958166816444,1,0,0,1,565,526,502,247,261,208,1159,661,596,"","","68"
"7389",690.08700422669,690.085861591696,690.088146861684,665.136919988629,663.916833106799,666.357006870459,2,1,0,1,1462,1248,1185,749,760,706,2276,1820,1559,"[119][M+3]-","","36"
"7390",897.180738597917,897.180738597917,897.180738597917,453.393236963836,453.393236963836,453.393236963836,1,0,0,1,379,341,328,262,225,268,384,395,376,"","","52"
"7391",897.186720737082,897.186720737082,897.186720737082,627.830100137892,627.830100137892,627.830100137892,1,0,0,1,1466,1316,1400,192,193,217,2777,2664,2414,"","","156"
"7392",897.177666070298,897.177666070298,897.177666070298,132.531633275318,132.531633275318,132.531633275318,1,0,0,1,198,176,206,227,230,194,185,152,144,"","","886"
"7393",977.163670584984,977.163670584984,977.163670584984,629.835108328351,629.835108328351,629.835108328351,1,0,0,1,16854,16024,15855,13106,11617,13294,5075,6139,5632,"","","710"
"7394",619.128153534954,619.128153534954,619.128153534954,579.707623353601,579.707623353601,579.707623353601,1,0,0,1,831,788,765,266,267,331,2562,554,828,"","","179"
"7395",179.0352592263,179.03490074901,179.035617703591,748.359462647418,748.086179183843,748.632746110993,2,1,0,1,938,1048,983,915,987,889,1180,1046,868,"","","18"
"7396",481.573029863716,481.573029863716,481.573029863716,718.033638686795,718.033638686795,718.033638686795,1,0,0,1,741,588,549,422,299,252,1109,815,692,"[134][M+2]-","","203"
"7397",591.124483698968,591.124483698968,591.124483698968,862.939179012273,862.939179012273,862.939179012273,1,0,0,1,1596,1398,1573,485,482,533,4472,1825,1661,"[1386][M]-","","579"
"7398",591.113094916376,591.113094916376,591.113094916376,659.908384123936,659.908384123936,659.908384123936,1,0,0,1,2681,2422,2419,1851,1877,2295,3295,2939,2693,"","","36"
"7399",341.043448505847,341.04271384465,341.044399097339,744.102025191833,743.0648771607,748.086179183843,4,1,2,1,2473,1429,1849,2705,2686,2707,1762,1444,1285,"","","18"
"7400",317.065932101207,317.065932101207,317.065932101207,838.250690462721,838.250690462721,838.250690462721,1,0,0,1,801,742,709,367,281,213,1758,766,860,"","","174"
"7401",146.054258455306,146.054111222435,146.055412474561,892.003400595839,877.680581314601,897.009946606318,7,2,3,2,287,244,239,227,211,287,321,319,295,"","","766"
"7402",528.080032776081,528.080000423576,528.080065128586,686.402464923557,681.958166816444,690.84676303067,2,0,1,1,2280,1921,1965,2360,2180,2103,1727,2114,1871,"[1387][M]2-","","68"
"7403",435.090615081822,435.090615081822,435.090615081822,895.003853402078,895.003853402078,895.003853402078,1,0,0,1,582,547,495,150,109,143,1340,864,705,"","","767"
"7404",723.156045843975,723.156045843975,723.156045843975,641.863871092226,641.863871092226,641.863871092226,1,0,0,1,1694,1547,1662,356,372,387,4007,2476,2170,"","","156"
"7405",473.573952966891,473.572904203857,473.575001729925,915.609433468098,913.040533239827,918.178333696369,2,0,1,1,980,981,922,1137,1018,900,1127,946,892,"[147][M+1]2-","","116"
"7406",1188.25785214562,1188.25785214562,1188.25785214562,943.100266461357,943.100266461357,943.100266461357,1,0,0,1,739,708,762,408,302,409,1172,959,863,"[139][M+1]-","","75"
"7407",657.093324170759,657.09143273347,657.093696552281,688.268671036752,679.953677823502,688.838894398164,4,0,3,1,3663,3516,3675,3509,3246,3273,3581,2976,2981,"","","68"
"7408",685.119553660749,685.119553660749,685.119553660749,935.084568646253,935.084568646253,935.084568646253,1,0,0,1,1169,1056,975,738,766,460,2093,1332,1370,"","","75"
"7409",99.006600373032,99.006600373032,99.006600373032,796.170628191502,796.170628191502,796.170628191502,1,0,0,1,2017,2011,2069,1942,1966,1943,2065,1824,1778,"","","1191"
"7410",624.100899430635,624.100899430635,624.100899430635,953.119591120471,953.119591120471,953.119591120471,1,0,0,1,2039,1776,1784,312,359,260,3812,2936,2581,"[1388][M]2-","","75"
"7411",703.121672687404,703.121672687404,703.121672687404,818.211924689191,818.211924689191,818.211924689191,1,0,0,1,2603,2455,2500,2895,3119,3898,1361,1576,1299,"[165][M+2]-","","257"
"7412",368.16343129659,368.16343129659,368.16343129659,1083.42112420137,1083.42112420137,1083.42112420137,1,0,0,1,725,665,639,295,297,384,1106,1011,932,"[172][M+1]-","","812"
"7413",180.038276749551,180.038276749551,180.038276749551,1125.58433980412,1125.58433980412,1125.58433980412,1,0,0,1,1300,1390,1478,1160,1382,1351,1421,1346,1290,"","","781"
"7414",479.061128119042,479.061128119042,479.061128119042,1085.42828470288,1085.42828470288,1085.42828470288,1,0,0,1,634,653,575,118,125,121,1221,1097,1058,"","","159"
"7415",381.027302514366,381.027302514366,381.027302514366,1105.50270996397,1105.50270996397,1105.50270996397,1,0,0,1,610,508,565,205,199,156,3060,182,173,"","","159"
"7416",381.029060918917,381.029060918917,381.029060918917,967.145998541571,967.145998541571,967.145998541571,1,0,0,1,296,172,199,194,189,241,491,146,135,"","","744"
"7417",655.150867965437,655.150867965437,655.150867965437,1061.34846048644,1061.34846048644,1061.34846048644,1,0,0,1,1176,1031,1062,661,628,606,1576,1549,1390,"","","310"
"7418",655.131928054088,655.131928054088,655.131928054088,1220.01825154929,1220.01825154929,1220.01825154929,1,0,0,1,289,218,241,191,180,180,284,260,236,"","","877"
"7419",655.134005841153,655.134005841153,655.134005841153,1139.64560366367,1139.64560366367,1139.64560366367,1,0,0,1,229,203,255,131,140,153,347,348,329,"","","60"
"7420",655.132667942896,655.132667942896,655.132667942896,1185.85480405627,1185.85480405627,1185.85480405627,1,0,0,1,188,192,201,128,138,155,289,318,247,"","","181"
"7421",721.194278139156,721.193316657777,721.195239620535,1176.42202814492,1175.02608467899,1177.81797161086,2,0,0,2,856,765,778,120,106,110,1638,1528,1424,"","","181"
"7422",402.089822150615,402.089822150615,402.089822150615,1203.9409666243,1203.9409666243,1203.9409666243,1,0,0,1,590,602,507,137,122,138,1179,923,762,"[1202][M+1]-","","1028"
"7423",417.078482764756,417.078482764756,417.078482764756,1298.38518429707,1298.38518429707,1298.38518429707,1,0,0,1,813,481,647,324,275,296,2896,513,604,"","","300"
"7424",281.066304731075,281.066304731075,281.066304731075,1326.50365697509,1326.50365697509,1326.50365697509,1,0,0,1,642,519,554,0,0,0,1157,1002,937,"","","61"
"7425",480.570667401405,480.570667401405,480.570667401405,1300.39408526054,1300.39408526054,1300.39408526054,1,0,0,1,755,668,745,431,352,259,1449,1028,872,"[1205][M+1]2-","","300"
"7426",191.01979565948,191.01979565948,191.01979565948,138.54956292824,138.54956292824,138.54956292824,1,0,0,1,2559,2314,2395,683,726,3106,4297,3874,3852,"","","314"
